FILIAL;NOTA;PROD;DESCRICAO;NBM;DATA;OPERACAO;QT;PRECOVENDA;TOTAL;USUARIO;PRECO_TABELA;SITTRIBUT;CODEPTO;DESCRICAODEPTO;CODFORNEC;FORNECEDOR;CODFISCAL
13;72735;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,38;4,76;4414;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;77391;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;ET;100;1,709716;170,9716;1007;1,709716;0;38;MERCEARIA;886;RECIFE MERCANTIL DE ALMIENTOS LTDA;1906
13;159192;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4388;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;204965;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4243;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;153704;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;204974;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,35;4,7;4243;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158368;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;3;2,35;7,05;4571;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;49878;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4243;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;91950;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4242;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;20724;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4458;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;95574;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4457;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158346;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4571;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;138487;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4554;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;72804;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,38;4,76;4414;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;72676;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4414;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;105991;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;SR;8;1,71;13,68;0;1,71;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5949
6;91996;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,35;4,7;4242;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;31286;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4553;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;106007;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;SR;0;0;0;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5929
9;133042;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4579;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142726;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,35;4,7;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;159233;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4388;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;59955;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4551;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142687;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142687;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;78042;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4498;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;78042;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4498;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142747;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158338;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4571;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142691;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;153649;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;4;2,35;9,4;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;159232;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4388;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;159232;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4388;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158343;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4571;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;153651;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142708;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;3;2,35;7,05;4411;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;72674;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4414;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;49846;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4243;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;133108;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4579;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;138525;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4554;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;143880;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4553;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;116981;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4550;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;91769;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;1083;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158239;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;82304;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4387;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;204745;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4307;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;77361;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;ET;50;1,709716;85,4858;1007;1,709716;0;38;MERCEARIA;886;RECIFE MERCANTIL DE ALMIENTOS LTDA;1906
9;126399;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4457;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;159184;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,38;2,38;4388;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;126399;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4457;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;20576;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4559;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;153591;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158217;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158241;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;3;2,35;7,05;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;142596;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4544;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;153589;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4420;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;91843;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;1083;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;91812;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;-1;2,35;-2,35;1083;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158223;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158193;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
13;77917;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;2;2,38;4,76;4498;2,38;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
6;158222;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4422;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;132975;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,359999;2,359999;4366;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
9;95406;1201;ACUCAR REF GRAN PREM OLHO D AGUA 1KG;17019900;2020;S;1;2,35;2,35;4569;2,35;0;38;MERCEARIA;84;USINA CENTRAL OLHO DAGUA S/A;5102
